study,study_label,covariate,group,sample,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,nobs,significant
mental_illness,"McGinty, Webster and Barry (2013)",ideo,ideo_3_Moderate,mt,(Intercept),2.155259668783838,0.0688337689010237,31.3110803489911,3.9871437955795185e-140,2.0201388289742424,2.290380508593434,782,786,1
mental_illness,"McGinty, Webster and Barry (2013)",ideo,ideo_3_Moderate,mt,Z,0.07776763566268562,0.07051160455075614,1.1029054885101415,0.27040750375329364,-0.06064679921912401,0.21618207054449523,782,786,0
mental_illness,"McGinty, Webster and Barry (2013)",ideo,ideo_3_Moderate,mt,Z_mcginty_policylcm,0.10833534039636505,0.08505479104751738,1.2737123807151742,0.20314380900035905,-0.05862740157837096,0.2752980823711011,782,786,0
mental_illness,"McGinty, Webster and Barry (2013)",ideo,ideo_3_Moderate,mt,Z_mcginty_policymi,-0.08204712933829213,0.08706310112630557,-0.9423869386327443,0.3462856073212597,-0.25295218841663075,0.08885792974004648,782,786,0
mental_illness,"McGinty, Webster and Barry (2013)",ideo,ideo_3_Moderate,original,(Intercept),2.147610133204663,0.07029511631932044,30.551341909002545,1.481511126492789e-145,2.009668276209828,2.2855519901994983,1006,1010,1
mental_illness,"McGinty, Webster and Barry (2013)",ideo,ideo_3_Moderate,original,Z,0.2682064417357627,0.07266540042438081,3.690978652417549,2.3538287975361787e-4,0.12561331722509986,0.41079956624642555,1006,1010,1
mental_illness,"McGinty, Webster and Barry (2013)",ideo,ideo_3_Moderate,original,Z_mcginty_policylcm,0.26273140889656826,0.08939118496113264,2.939119880901054,0.0033666601682194757,0.08731686094285288,0.4381459568502837,1006,1010,1
mental_illness,"McGinty, Webster and Barry (2013)",ideo,ideo_3_Moderate,original,Z_mcginty_policymi,0.004927672848141501,0.08801123662065177,0.05598913317603841,0.9553615816319343,-0.16777896811843437,0.17763431381471737,1006,1010,0
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Democrat,mt,(Intercept),2.6833053796695467,0.04436848546061215,60.47773215183634,0,2.5962746146219073,2.770336144717186,1502,1506,1
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Democrat,mt,Z,-0.010496436469478152,0.04260012035250251,-0.24639452618028923,0.8054105111082218,-0.09405847440947353,0.07306560147051723,1502,1506,0
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Democrat,mt,Z_mcginty_policylcm,0.10594233880281444,0.0509182223686618,2.0806370268734646,0.0376362688833309,0.006063972399154932,0.20582070520647394,1502,1506,1
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Democrat,mt,Z_mcginty_policymi,-0.014316087642900576,0.0549339458385057,-0.2606054858135783,0.7944324815125272,-0.12207147491333126,0.09343929962753011,1502,1506,0
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Democrat,original,(Intercept),2.489474998270753,0.05796995910707663,42.94422553709983,7.201252322135952e-264,2.375764700298751,2.603185296242755,1508,1512,1
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Democrat,original,Z,0.09055317370707912,0.05917664828490469,1.5302180223373387,0.12617250397305865,-0.025524091364502524,0.20663043877866077,1508,1512,0
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Democrat,original,Z_mcginty_policylcm,0.16395002760307462,0.07307524335974361,2.2435782635161634,0.02500419603712831,0.02061013527255451,0.3072899199335947,1508,1512,1
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Democrat,original,Z_mcginty_policymi,-0.011193196255984913,0.07244070344228927,-0.1545152893897849,0.8772241332540387,-0.15328841420342348,0.13090202169145365,1508,1512,0
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Independent,mt,(Intercept),1.973242363742463,0.09855177374020911,20.022393193491354,7.505925081959651e-61,1.7794470744352164,2.1670376530497095,368,372,1
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Independent,mt,Z,0.0837950544017347,0.1041529811073393,0.8045382235903179,0.4216056508474383,-0.1210146242055392,0.2886047330090086,368,372,0
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Independent,mt,Z_mcginty_policylcm,0.0434212929641253,0.1258070506328182,0.34514196736759334,0.730184831167057,-0.20396962501720217,0.2908122109454528,368,372,0
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Independent,mt,Z_mcginty_policymi,-0.0820867455067763,0.12713795562650637,-0.6456509789092632,0.5189077846697484,-0.33209479668118225,0.16792130566762964,368,372,0
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Independent,original,(Intercept),1.837360223444262,0.14626799089511142,12.561601565730337,2.039265276450974e-21,1.546728841116097,2.127991605772427,89,93,1
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Independent,original,Z,0.07486071532868749,0.19507298927428804,0.3837574623077489,0.7020734643452997,-0.31274515920834006,0.46246658986571504,89,93,0
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Independent,original,Z_mcginty_policylcm,0.4819801827099717,0.22950155063644015,2.1001173254532386,0.03854808573997379,0.02596549009170296,0.9379948753282406,89,93,1
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Independent,original,Z_mcginty_policymi,0.37507821037683525,0.26312943040276005,1.4254513826245905,0.15752456254181363,-0.1477543630466694,0.89791078380034,89,93,0
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Republican,mt,(Intercept),1.8049619174217861,0.07787531120556389,23.17758849986886,1.5410348433827736e-85,1.6520231531404146,1.9579006817031577,605,609,1
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Republican,mt,Z,0.022634720850060845,0.08139218627000928,0.2780945184955807,0.7810348157382265,-0.13721080910789937,0.18248025080802108,605,609,0
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Republican,mt,Z_mcginty_policylcm,0.14726407062358152,0.10070454969520189,1.4623378096550685,0.14416790978705077,-0.05050887114022315,0.34503701238738615,605,609,0
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Republican,mt,Z_mcginty_policymi,0.038171661329905626,0.09749749827936381,0.3915142645048256,0.695555001559703,-0.1533029751952799,0.22964629785509116,605,609,0
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Republican,original,(Intercept),1.8824128723122686,0.0691860525061726,27.2079820155128,6.912449258483224e-130,1.746686813195846,2.018138931428691,1326,1330,1
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Republican,original,Z,0.14438821480289457,0.06702739244933296,2.1541672669429865,0.03140676473511793,0.012896917056341078,0.2758795125494481,1326,1330,1
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Republican,original,Z_mcginty_policylcm,0.20657027118717167,0.08484867661021607,2.4345726938810017,0.015040583790806973,0.04011798665307473,0.37302255572126863,1326,1330,1
mental_illness,"McGinty, Webster and Barry (2013)",pid,pid_3_Republican,original,Z_mcginty_policymi,0.19361926210505165,0.08121461981669235,2.3840444311881925,0.017263516188516147,0.034296105326093396,0.3529424188840099,1326,1330,1
mental_illness,"McGinty, Webster and Barry (2013)",white,white_0,mt,(Intercept),2.409684763934061,0.07944193249717461,30.33265541494427,5.6291339312195985e-120,2.2536417579701498,2.565727769897972,556,560,1
mental_illness,"McGinty, Webster and Barry (2013)",white,white_0,mt,Z,0.09309867656153697,0.07741077198297401,1.2026579011770275,0.22962062932676505,-0.05895464307088488,0.24515199619395883,556,560,0
mental_illness,"McGinty, Webster and Barry (2013)",white,white_0,mt,Z_mcginty_policylcm,0.12586806809495188,0.08912068863007123,1.4123327594271,0.1584114636608751,-0.049186335924042285,0.30092247211394607,556,560,0
mental_illness,"McGinty, Webster and Barry (2013)",white,white_0,mt,Z_mcginty_policymi,-0.23522224590530239,0.1015754436832369,-2.3157392906778056,0.02093544027867817,-0.4347407755560503,-0.03570371625455446,556,560,1
mental_illness,"McGinty, Webster and Barry (2013)",white,white_0,original,(Intercept),2.2628615662820923,0.08611043764324804,26.278597905366986,1.4936600176097433e-106,2.09379713799142,2.4319259945727647,703,707,1
mental_illness,"McGinty, Webster and Barry (2013)",white,white_0,original,Z,0.04441007672633708,0.08753552731509284,0.5073377414689991,0.6120769739299738,-0.12745229310577255,0.21627244655844674,703,707,0
mental_illness,"McGinty, Webster and Barry (2013)",white,white_0,original,Z_mcginty_policylcm,0.19894705902833018,0.11088590722505096,1.794159997487803,0.07321721895442014,-0.018760143763545678,0.41665426182020604,703,707,0
mental_illness,"McGinty, Webster and Barry (2013)",white,white_0,original,Z_mcginty_policymi,0.11098754814574686,0.10592289422754923,1.0478145348570014,0.29508416922544806,-0.09697555186386196,0.3189506481553557,703,707,0
mental_illness,"McGinty, Webster and Barry (2013)",white,white_1,mt,(Intercept),2.3422953051279354,0.04513323978249205,51.89734476000439,0,2.253780068447838,2.430810541808033,1923,1927,1
mental_illness,"McGinty, Webster and Barry (2013)",white,white_1,mt,Z,-0.012830398376620993,0.045357805841452103,-0.282870790123084,0.7773063314222374,-0.10178605364742818,0.0761252568941862,1923,1927,0
mental_illness,"McGinty, Webster and Barry (2013)",white,white_1,mt,Z_mcginty_policylcm,0.11452643154923244,0.0556453014699856,2.0581509763408614,0.03971013110326251,0.0053949565324129395,0.22365790656605194,1923,1927,1
mental_illness,"McGinty, Webster and Barry (2013)",white,white_1,mt,Z_mcginty_policymi,0.05401439570930933,0.055838243780440285,0.9673369370587219,0.33349726453361705,-0.05549547745392743,0.1635242688725461,1923,1927,0
mental_illness,"McGinty, Webster and Barry (2013)",white,white_1,original,(Intercept),2.1794011039100627,0.051911916629590035,41.98267460361488,3.594934421458256e-284,2.077600214494811,2.2812019933253143,2224,2228,1
mental_illness,"McGinty, Webster and Barry (2013)",white,white_1,original,Z,0.14864794689175614,0.05082829862713392,2.924511559637424,0.0034848737977457556,0.048972066214354557,0.24832382756915772,2224,2228,1
mental_illness,"McGinty, Webster and Barry (2013)",white,white_1,original,Z_mcginty_policylcm,0.18012493547916983,0.0634245954321962,2.8399855647756027,0.0045525791402306285,0.05574732345858559,0.3045025474997541,2224,2228,1
mental_illness,"McGinty, Webster and Barry (2013)",white,white_1,original,Z_mcginty_policymi,0.0942377616614904,0.06247861097707345,1.508320370567633,0.13161458849370994,-0.02828474530505304,0.21676026862803383,2224,2228,0
parmerS15,Parmer (2011),age,age_3_18 - 39,mt,(Intercept),2.4066421301528167,0.031217484421876468,77.0927630692209,0,2.345409507215579,2.4678747530900544,1561,1563,1
parmerS15,Parmer (2011),age,age_3_18 - 39,mt,Z,-0.03367502980624288,0.04439977617564611,-0.7584504406739352,0.4482958654056467,-0.12076451838642685,0.05341445877394108,1561,1563,0
parmerS15,Parmer (2011),age,age_3_18 - 39,original,(Intercept),2.248544649559169,0.1261843068254071,17.819526897828364,1.4552103551495217e-40,1.9994334596697652,2.497655839448573,168,170,1
parmerS15,Parmer (2011),age,age_3_18 - 39,original,Z,0.18632363018515802,0.16915915136968687,1.1014694072208913,0.27226798036623984,-0.14762786139524936,0.5202751217655655,168,170,0
parmerS15,Parmer (2011),age,age_3_40 - 59,mt,(Intercept),2.333264948088518,0.06323129599860819,36.90047643717245,3.3461088802753465e-136,2.2089889036502734,2.457540992526763,436,438,1
parmerS15,Parmer (2011),age,age_3_40 - 59,mt,Z,-0.03563013664184052,0.09179313959141644,-0.38815685791372895,0.6980894064265345,-0.21604219549383646,0.14478192221015546,436,438,0
parmerS15,Parmer (2011),age,age_3_40 - 59,original,(Intercept),2.259290858883436,0.12613541525678754,17.911629769355045,1.942930387685654e-43,2.0105649098720817,2.50801680789479,200,202,1
parmerS15,Parmer (2011),age,age_3_40 - 59,original,Z,0.017425529385313082,0.17609465547670689,0.09895546993257875,0.9212727370434841,-0.32981485675131916,0.3646659155219454,200,202,0
parmerS15,Parmer (2011),age,age_3_More than 60,mt,(Intercept),2.440766160356474,0.13027845970927096,18.73499399519522,9.706881780998301e-32,2.181693155979912,2.6998391647330355,84,86,1
parmerS15,Parmer (2011),age,age_3_More than 60,mt,Z,-0.3183608035247575,0.21160972962869312,-1.5044714819274998,0.13621088659659744,-0.7391699574904926,0.10244835044097772,84,86,0
parmerS15,Parmer (2011),age,age_3_More than 60,original,(Intercept),2.4443207756846728,0.08983050809441212,27.210363467116146,7.765941301108492e-59,2.266774408945299,2.6218671424240467,145,147,1
parmerS15,Parmer (2011),age,age_3_More than 60,original,Z,-0.2775445110323322,0.1888090139564572,-1.469974898001104,0.1437350652624654,-0.6507178921778627,0.09562887011319837,145,147,0
parmerS15,Parmer (2011),educ,educ_3_College,mt,(Intercept),2.4005045336839204,0.04582747388438222,52.38134093404613,4.0078384364757074e-247,2.3105322458706925,2.490476821497148,716,718,1
parmerS15,Parmer (2011),educ,educ_3_College,mt,Z,0.06354994645434082,0.06161969544709916,1.0313252279686906,0.30273656911215624,-0.05742693714428253,0.18452683005296416,716,718,0
parmerS15,Parmer (2011),educ,educ_3_College,original,(Intercept),2.4419254100624523,0.16268485740249164,15.010157976909856,9.510700069619999e-26,2.1185186171949217,2.765332202929983,86,88,1
parmerS15,Parmer (2011),educ,educ_3_College,original,Z,0.09738011709375426,0.18490090132013595,0.5266611271145244,0.5997847202527624,-0.27019070940496953,0.46495094359247807,86,88,0
parmerS15,Parmer (2011),educ,educ_3_Graduate School,mt,(Intercept),2.584839162877517,0.05086597511120714,50.816663933530045,2.75743220652704e-139,2.484689723211272,2.6849886025437617,267,269,1
parmerS15,Parmer (2011),educ,educ_3_Graduate School,mt,Z,-0.14214962493210845,0.08535550209576538,-1.6653832669465454,0.09700917528627434,-0.31020510187190775,0.025905852007690827,267,269,0
parmerS15,Parmer (2011),educ,educ_3_Graduate School,original,(Intercept),2.393263634234887,0.1677653956042368,14.265538048625128,3.0030111583190974e-21,2.057905386878181,2.728621881591593,62,64,1
parmerS15,Parmer (2011),educ,educ_3_Graduate School,original,Z,0.2408646669288357,0.1773828877963714,1.3578799506598342,0.17942322722077292,-0.11371867338523836,0.5954480072429098,62,64,0
parmerS15,Parmer (2011),educ,educ_3_Less than College,mt,(Intercept),2.339832221394369,0.04049417394056793,57.78194722106122,0,2.2603775147857816,2.4192869280029563,1098,1100,1
parmerS15,Parmer (2011),educ,educ_3_Less than College,mt,Z,-0.09100424500958496,0.05896317335352758,-1.543408195891147,0.12301991000598275,-0.20669747155599355,0.02468898153682364,1098,1100,0
parmerS15,Parmer (2011),educ,educ_3_Less than College,original,(Intercept),2.255891496114672,0.08752564899788326,25.7740619114887,3.501870668475991e-84,2.083773655572453,2.428009336656891,365,367,1
parmerS15,Parmer (2011),educ,educ_3_Less than College,original,Z,-0.0442306421015322,0.1318726523333329,-0.3354042048819261,0.7375128881254294,-0.30355618159838277,0.21509489739531834,365,367,0
parmerS15,Parmer (2011),female,female_0,mt,(Intercept),2.4204126900086766,0.03787201969250528,63.91031451875978,0,2.346094584020699,2.4947307959966545,996,998,1
parmerS15,Parmer (2011),female,female_0,mt,Z,-0.06288497956534689,0.05560760518821243,-1.1308701274313662,0.25838198681006797,-0.1720064874666809,0.04623652833598711,996,998,0
parmerS15,Parmer (2011),female,female_0,original,(Intercept),2.431230667609073,0.07266969753751545,33.455907345065796,7.427016214596971e-98,2.2881569702456876,2.5743043649724586,269,271,1
parmerS15,Parmer (2011),female,female_0,original,Z,-0.10250144299858456,0.11516875311778953,-0.8900108772884829,0.37425531219119634,-0.3292482148671008,0.12424532886993168,269,271,0
parmerS15,Parmer (2011),female,female_1,mt,(Intercept),2.3652038492003906,0.039600168511509125,59.72711577004991,0,2.2875024269652076,2.4429052714355737,1087,1089,1
parmerS15,Parmer (2011),female,female_1,mt,Z,-0.02763625806253747,0.055856054543266656,-0.4947764085472623,0.6208579452218339,-0.1372341472027415,0.08196163107766655,1087,1089,0
parmerS15,Parmer (2011),female,female_1,original,(Intercept),2.1767146756865197,0.11793568415077443,18.456794407566306,2.4940498558790804e-48,1.9444221628784286,2.409007188494611,246,248,1
parmerS15,Parmer (2011),female,female_1,original,Z,0.11921266418647719,0.1671797519075674,0.7130807578443417,0.4764716638821177,-0.21007363233081888,0.44849896070377326,246,248,0
parmerS15,Parmer (2011),ideo,ideo_3_Conservative,mt,(Intercept),2.3944643632765428,0.061046339490273556,39.223717314910424,1.3354128203897545e-147,2.274494496572954,2.5144342299801314,452,454,1
parmerS15,Parmer (2011),ideo,ideo_3_Conservative,mt,Z,-0.1617242344363928,0.08967210377565776,-1.8035066383743545,0.0719744292207595,-0.33795020354155225,0.01450173466876667,452,454,0
parmerS15,Parmer (2011),ideo,ideo_3_Conservative,original,(Intercept),2.4197547666531514,0.09361778958957387,25.847168334795178,1.0059731153823291e-66,2.235188193969449,2.604321339336854,207,209,1
parmerS15,Parmer (2011),ideo,ideo_3_Conservative,original,Z,-0.16396243822625475,0.16281399219882942,-1.0070537305296392,0.31508468179578086,-0.48494865950780963,0.15702378305530015,207,209,0
